itemID,itemName,itemGroup,stock,price
1965,,,12,5476
4903,,,9,3709
1845,,,11,6880
2384,,,22,2742
2584,,,6,5652
1193,,,29,9766
4267,,,2,8750
2707,,,14,3301
3214,,,24,3589
1171,,,27,7086
1950,,,17,6299
4737,,,2,3494
3589,,,13,6257
2246,,,24,2737
2128,,,20,2745
3866,,,27,7569
1882,,,22,3951
2574,,,12,2310
2011,,,23,3108
4223,,,20,9216
2068,,,4,7497
3035,,,3,7144
2597,,,8,3576
1306,,,13,7833
1789,,,16,5604
1003,,,23,3440
3378,,,20,3196
4460,,,28,7590
1961,,,7,5897
4576,,,3,9794
3061,,,27,3863
1016,,,23,6939
3528,,,13,9138
4566,,,7,9526
1979,,,9,5078
3662,,,18,8185
2700,,,22,1760
2432,,,23,7884
2693,,,28,7733
1456,,,17,8622
4081,,,15,3984
4588,,,11,8459
1892,,,22,7862
1922,,,17,6127
1440,,,21,7013
1420,,,11,4692
2273,,,9,5715
4910,,,28,7898
4593,,,25,4161
1380,,,21,9116
4035,,,20,7848
3063,,,15,7295
2558,,,4,9128
1744,,,12,9338
3162,,,14,4515
3216,,,22,9472
4783,,,9,5628
2592,,,2,4986
3141,,,14,4130
2315,,,16,8161
3318,,,1,7633
4594,,,16,8616
2428,,,6,9813
4613,,,12,6576
1676,,,13,4109
1259,,,3,4138
3930,,,19,1669
3995,,,7,4028
1038,,,2,3854
4794,,,10,8589
3960,,,27,6885
3077,,,6,7819
1161,,,24,1812
1800,,,22,7485
1717,,,8,2449
1888,,,10,8027
2138,,,30,5129
1866,,,20,7671
4745,,,10,2973
1269,,,3,6199
4721,,,16,1619
2885,,,23,6428
1435,,,28,2930
1887,,,20,5860
4776,,,1,4896
4313,,,25,3139
3545,,,27,1925
2307,,,3,7620
1215,,,29,6444
1428,,,1,5112
4297,,,4,9677
1812,,,10,2930
2217,,,3,4159
2378,,,4,7578
2397,,,27,4787
3419,,,2,8812
4131,,,17,9590
2220,,,6,6596
3870,,,13,2115
1483,,,30,8078
3449,,,7,5968
1959,,,1,2912
4825,,,26,4634
3289,,,28,3727
1256,,,18,6538
3369,,,12,6444
2191,,,12,3033
4645,,,3,4310
3818,,,20,1661
3857,,,20,8307
3651,,,30,5550
3689,,,20,6105
2361,,,2,9756
2513,,,25,5284
2110,,,12,3057
4895,,,23,1512
2756,,,19,3781
1960,,,22,6831
3924,,,18,4308
3020,,,6,9980
4531,,,12,7703
4901,,,4,3079
3787,,,13,5947
3688,,,22,4755
4717,,,21,4146
2210,,,18,4910
4152,,,13,2907
4507,,,15,7599
1118,,,4,6886
4953,,,21,7931
4417,,,25,4700
2358,,,4,5947
3122,,,24,9722
3920,,,22,7722
4592,,,29,3263
1326,,,2,7782
3729,,,26,8868
2627,,,2,9379
3393,,,3,6558
4302,,,19,6706
1734,,,12,5064
3635,,,28,1803
3232,,,14,5464
2805,,,6,8421
2214,,,30,5852
4725,,,8,4296
4975,,,6,6148
3393,,,21,5930
4456,,,4,6697
4744,,,5,4284
1264,,,4,7640
3104,,,2,6408
4966,,,21,3997
4183,,,16,4084
3786,,,16,3617
3299,,,6,6701
1656,,,12,2959
4753,,,18,2246
2857,,,20,7603
3692,,,29,2948
2613,,,29,9312
3509,,,17,4999
3048,,,4,5230
1160,,,23,5759
2629,,,15,8426
1444,,,13,7391
2578,,,25,8555
4184,,,30,6786
3201,,,23,6560
3311,,,25,7587
4294,,,6,5537
2283,,,5,7410
3325,,,27,5196
3621,,,16,2763
1968,,,22,7773
3717,,,5,6048
4704,,,4,6263
3904,,,6,3308
2336,,,15,3346
3546,,,4,3880
3797,,,15,4405
4607,,,1,2450
4522,,,12,8827
4695,,,24,9005
4919,,,26,7483
3289,,,28,1562
1200,,,23,3842
3789,,,13,2209
1289,,,8,4485
2415,,,3,5268
1943,,,16,6478
3685,,,12,9669
3447,,,23,6718
2164,,,23,2452
4107,,,15,3840
2744,,,7,9956
1051,,,4,7307
2087,,,1,8098
1020,,,8,6058
4546,,,18,8309
1182,,,25,6855
2727,,,23,9755
4314,,,25,1772
2745,,,3,4554
3147,,,19,8961
2677,,,2,8635
2321,,,29,5246
4708,,,25,6541
3225,,,23,7747
3401,,,7,2177
3735,,,29,8142
2486,,,24,6845
4790,,,27,3060
1730,,,15,5961
4724,,,26,4285
4951,,,24,9316
1341,,,20,4623
4519,,,20,4132
2914,,,20,8785
3916,,,17,7380
4145,,,2,2579
3657,,,5,9464
2546,,,2,2294
2738,,,27,8729
1491,,,28,5639
3268,,,16,8329
1820,,,26,5440
1923,,,25,6251
2968,,,21,3362
4970,,,13,9242
4827,,,22,7484
3474,,,4,3211
4417,,,20,5532
3061,,,16,6194
4364,,,29,5205
2887,,,28,4310
1292,,,19,1559
1693,,,3,7794
2267,,,2,6169
2663,,,7,5784
1551,,,29,7434
3421,,,13,1676
2785,,,1,2627
4326,,,12,6784
2871,,,20,9375
4969,,,23,2369
3463,,,27,7649
1504,,,2,5676
2528,,,29,8560
1959,,,30,5148
2479,,,8,8779
4809,,,22,8888
4047,,,30,7139
2781,,,30,5019
1837,,,16,3588
3288,,,8,2753
1152,,,19,3572
1641,,,5,6267
2685,,,28,5275
3599,,,13,3192
2114,,,30,9843
2019,,,26,2488
4019,,,19,5720
3663,,,2,6790
3170,,,24,2093
3537,,,13,3227
3918,,,17,9380
3507,,,14,8114
4453,,,29,3382
2769,,,22,6742
4151,,,15,4760
2291,,,17,6293
1677,,,10,7914
1499,,,22,6522
2274,,,23,4876
2186,,,10,8510
4437,,,3,9410
4856,,,29,9001
3413,,,12,1595
4741,,,29,7163
4406,,,5,3106
2601,,,25,5395
4845,,,19,5608
3695,,,27,7517
2202,,,16,4299
1027,,,4,9334
1744,,,26,8902
4864,,,6,5633
3730,,,2,7876
2127,,,25,6353
2672,,,18,2120
1930,,,25,8361
3623,,,4,6351
4082,,,10,6945
4387,,,9,8478
4424,,,16,8548
3630,,,18,8571
2202,,,18,8678
3036,,,14,3047
4529,,,2,2015
1968,,,1,1515
1511,,,16,8435
1503,,,13,4726
2091,,,23,3646
1651,,,23,7445
1553,,,11,5035
4746,,,25,2441
2902,,,11,4697
4205,,,3,8996
1508,,,8,2939
2403,,,19,2309
4705,,,30,5680
1285,,,26,7869
4238,,,12,3892
1938,,,17,3918
3402,,,26,4326
4031,,,16,3756
1739,,,29,8159
2104,,,14,1646
4516,,,9,8772
3485,,,28,5797
4462,,,23,4586
2544,,,17,5090
2805,,,29,8685
2969,,,15,1576
3563,,,18,4450
2683,,,23,6055
3776,,,21,9094
1331,,,27,9454
1498,,,15,2495
3890,,,1,9384
4559,,,14,7655
2723,,,14,2379
2925,,,19,9735
3684,,,28,2434
1770,,,7,9037
3661,,,22,9300
1044,,,20,1914
3031,,,17,6984
3028,,,16,4015
3035,,,12,8267
3189,,,12,6134
3766,,,13,7055
4540,,,29,9672
4362,,,25,9490
4355,,,15,7833
1510,,,23,4751
4299,,,16,5935
1982,,,17,3219
3365,,,13,9359
3653,,,30,6595
1795,,,19,8945
4693,,,8,4622
4219,,,20,3968
3636,,,1,8582
1595,,,17,3885
3196,,,30,4643
2657,,,2,4498
4656,,,8,9235
4239,,,20,8165
1510,,,7,8753
3462,,,15,3008
3794,,,19,8334
1408,,,23,7859
3686,,,29,9987
2273,,,3,9484
4693,,,16,6210
2597,,,1,5949
1551,,,15,7723
2888,,,4,2147
1631,,,20,9030
3564,,,14,1882
4277,,,18,3833
4410,,,12,2635
3455,,,16,3385
2467,,,13,3452
2235,,,6,5516
2145,,,19,2146
3310,,,4,9701
2876,,,18,6439
3736,,,17,5975
3402,,,2,5306
1397,,,19,3985
3497,,,11,4297
3044,,,10,5952
1296,,,10,3726
3999,,,30,3341
2492,,,1,8048
1572,,,10,7094
4224,,,8,9282
2352,,,13,4299
3609,,,10,3270
4142,,,28,2678
2736,,,30,7791
2517,,,20,5587
4999,,,10,1872
4338,,,20,6325
2215,,,17,1708
2745,,,5,6765
2861,,,6,2464
3553,,,1,1522
2993,,,18,5535
4365,,,23,2841
2860,,,25,4346
3760,,,1,1571
2505,,,10,2447
1485,,,8,5974
4608,,,8,2171
2873,,,1,7897
4848,,,27,6180
2550,,,3,1698
2085,,,3,5441
2549,,,23,6593
1200,,,10,5389
3463,,,17,7262
3583,,,21,9454
1276,,,3,7603
2951,,,18,7650
4970,,,15,6649
1492,,,14,2311
3864,,,26,9493
2506,,,7,6365
4285,,,14,3675
4822,,,23,7467
3588,,,5,5449
2520,,,19,4666
1088,,,21,1669
1486,,,14,3201
4080,,,18,1874
3058,,,2,4946
3133,,,6,9243
1731,,,8,9189
2436,,,17,9780
3452,,,26,3346
2761,,,13,4922
1705,,,30,3093
3221,,,8,6039
1384,,,21,5516
4570,,,11,2068
2506,,,17,6891
3380,,,25,6102
2765,,,17,5014
4840,,,19,4421
1685,,,21,2720
2028,,,18,4243
1125,,,28,2654
1054,,,17,6936
4274,,,6,4763
2710,,,17,7633
2699,,,13,9061
1918,,,7,9639
4936,,,3,8691
2535,,,14,7652
4495,,,13,5976
4216,,,20,5201
1515,,,19,9753
2604,,,4,9220
4820,,,18,1831
2340,,,24,5667
2864,,,29,5594
1366,,,10,3236
3317,,,5,8695
4218,,,20,7894
3958,,,2,2302
1309,,,3,4691
1394,,,16,2604
4412,,,13,6646
3649,,,7,3579
4805,,,14,3517
1599,,,22,1833
4321,,,1,9570
3397,,,24,4302
3767,,,20,8865
2781,,,7,1894
3750,,,5,7826
4574,,,26,3518
4180,,,10,9650
3897,,,20,2073
4333,,,3,1574
3796,,,1,6662
2240,,,19,1994
2967,,,14,3404
2581,,,12,3237
1248,,,26,4520
3830,,,18,6488
3976,,,25,3929
1842,,,3,4520
1626,,,2,5592
4059,,,23,5645
2370,,,16,9100
4466,,,11,8573
2404,,,2,2137
3224,,,3,8396
1478,,,13,6994
2229,,,26,5378
4418,,,27,7746
3571,,,16,8033
2234,,,25,9985
3416,,,5,5506
3429,,,19,4281
1046,,,11,6679
4498,,,4,7673
2152,,,17,9742
1425,,,7,2553
3946,,,11,3054
1009,,,7,4799
2825,,,29,6307
4592,,,12,8949
1449,,,14,3156
1837,,,12,8426
4322,,,10,5409
2039,,,28,4165
3999,,,4,9806
1183,,,14,2969
2441,,,24,6225
2739,,,9,9020
3049,,,28,2000
1697,,,3,6172
4109,,,24,9598
3217,,,17,4061
4879,,,17,9558
3505,,,12,4279
4292,,,26,9755
4813,,,19,6483
1379,,,29,4106
3410,,,27,8620
4074,,,7,8686
3438,,,24,9014
2919,,,10,2743
1401,,,2,9346
2074,,,13,4496
4193,,,25,3586
1195,,,3,7876
4850,,,30,1945
3255,,,21,9540
2572,,,14,9716
3803,,,25,8169
3342,,,6,6617
3167,,,15,4982
3517,,,7,8539
1391,,,22,5429
2682,,,11,7819
1363,,,22,7076
4849,,,27,7984
3107,,,2,7256
2171,,,11,2726
2286,,,6,1932
1449,,,16,1992
2192,,,24,7877
1926,,,9,4450
1245,,,24,6367
4034,,,10,3118
3719,,,18,8276
1033,,,20,3671
1293,,,1,3054
3737,,,14,8197
1114,,,9,7903
2286,,,1,6918
1782,,,13,1687
2837,,,2,1591
2011,,,19,8142
3067,,,2,9388
3191,,,11,5110
4161,,,21,8794
2526,,,23,2559
1582,,,1,9184
3663,,,20,4065
1237,,,13,5862
2635,,,27,5455
3034,,,27,9964
3005,,,12,2598
2476,,,16,8888
1052,,,3,5778
3781,,,19,2322
4736,,,20,6975
4101,,,17,8262
2535,,,2,8128
1924,,,12,7799
3079,,,26,4549
4270,,,24,6140
2797,,,9,7718
3813,,,19,5109
4412,,,23,2992
2997,,,24,9507
3703,,,30,6536
2260,,,26,7190
3583,,,11,7510
2513,,,4,6737
4336,,,17,1731
2017,,,28,2750
2787,,,15,4808
3460,,,7,7004
4056,,,4,4264
2063,,,2,8428
2085,,,20,2469
3778,,,5,4744
2691,,,25,6323
2534,,,27,6150
2315,,,10,9147
1094,,,13,2280
4529,,,9,5153
2745,,,9,3116
4352,,,13,2068
2783,,,30,4960
3280,,,7,3104
3473,,,22,4237
3476,,,9,5756
2173,,,15,2448
4170,,,10,1952
1596,,,13,3549
1265,,,17,8569
1259,,,28,1509
4102,,,14,2895
3465,,,13,9012
3504,,,23,8269
3336,,,9,9767
3001,,,10,5549
4078,,,7,5115
3244,,,23,6697
3544,,,25,5048
2760,,,8,3716
4643,,,13,4078
3601,,,19,9329
2275,,,30,3991
3082,,,20,2828
4273,,,17,3809
1951,,,3,8079
3589,,,21,9581
2404,,,26,6061
3619,,,1,9069
4733,,,11,2545
4868,,,19,9307
3410,,,22,5366
4937,,,27,6077
2979,,,24,6126
2278,,,9,4492
4512,,,2,6473
1940,,,27,6980
1867,,,29,3435
1888,,,4,8281
2073,,,13,4780
4023,,,22,4306
4416,,,15,8349
4210,,,9,3558
1520,,,16,3031
1890,,,19,2081
3079,,,6,3634
1772,,,4,2892
1361,,,17,9686
4073,,,23,3964
2128,,,9,9204
1882,,,13,5295
4895,,,7,6039
1431,,,2,2154
2159,,,26,7307
2666,,,18,6319
2986,,,21,9821
3491,,,23,3428
3844,,,4,6699
4002,,,17,5128
3963,,,23,6771
2997,,,13,9982
4122,,,6,3289
4326,,,17,6283
4331,,,13,4056
4199,,,12,8252
1910,,,19,6613
2713,,,28,3533
4535,,,20,3811
1529,,,2,9103
4361,,,14,9128
1208,,,13,2406
1789,,,23,1587
4592,,,23,2198
2141,,,21,2805
1425,,,26,7355
3264,,,25,1598
4575,,,6,7478
1042,,,2,2315
4624,,,27,9600
1692,,,4,9778
4861,,,9,3491
1409,,,18,9228
4403,,,3,6703
1000,,,2,8453
2359,,,20,9359
1613,,,4,6630
2632,,,11,6701
3974,,,12,7211
1742,,,29,5386
3281,,,1,8854
2610,,,21,5398
3209,,,28,3961
1032,,,29,8738
2257,,,19,8621
4500,,,6,7147
2134,,,26,4662
4542,,,14,1770
1921,,,24,9886
3363,,,11,6607
3220,,,10,9232
2547,,,16,6424
3675,,,24,1908
3410,,,11,5620
3721,,,30,9798
2204,,,14,3123
2251,,,21,2225
4706,,,14,1888
1762,,,14,4652
2996,,,28,3888
3727,,,15,8596
4230,,,27,7220
2089,,,7,2555
1452,,,2,9807
4176,,,3,8795
2484,,,24,5540
3590,,,26,2915
1015,,,20,5647
4942,,,20,5687
2038,,,20,7854
4024,,,18,4788
4089,,,14,5277
2287,,,2,3453
1946,,,19,8223
4899,,,26,9197
4656,,,21,4594
1340,,,2,9586
3800,,,26,9134
4883,,,20,6844
4752,,,26,8418
4120,,,29,4851
1776,,,3,6501
4445,,,2,1978
1515,,,20,3303
4470,,,30,4305
2551,,,4,8731
2062,,,25,8932
4407,,,14,5343
1479,,,9,3206
1049,,,18,3521
3062,,,24,2182
3328,,,20,7449
2269,,,17,4706
2195,,,27,2729
4757,,,15,3703
4883,,,14,8134
1846,,,22,8105
4439,,,11,5714
2102,,,9,2852
3333,,,10,6124
4486,,,17,4168
3010,,,24,4678
1206,,,12,9128
2220,,,17,5586
1989,,,25,6050
3635,,,22,8509
1275,,,30,9764
3433,,,22,6951
1426,,,27,8735
1110,,,25,3117
4163,,,25,7854
4809,,,22,6693
3559,,,25,9623
3385,,,15,8677
4523,,,29,3500
4335,,,26,9019
1900,,,18,4903
1859,,,29,2551
3139,,,30,8390
1614,,,28,5699
4694,,,20,8225
4257,,,3,6552
1604,,,17,9598
4857,,,12,2789
2017,,,4,7849
3239,,,8,5890
4194,,,21,3540
1014,,,26,5673
3651,,,27,6506
1591,,,14,6001
1572,,,22,6537
2255,,,15,3249
1793,,,16,7489
3256,,,13,2555
3176,,,16,3176
2790,,,21,1719
3581,,,5,7213
1190,,,19,5121
4960,,,19,6965
1697,,,27,5712
1208,,,3,5951
1148,,,25,3066
1763,,,6,6030
4526,,,10,5502
4447,,,22,9805
3521,,,8,6806
2969,,,9,3652
2790,,,24,2292
4328,,,24,2086
3484,,,4,1518
2467,,,19,6845
4722,,,11,7954
1490,,,23,4819
4655,,,14,3911
2842,,,23,9321
1796,,,29,3706
4426,,,9,1832
2656,,,3,4521
4440,,,27,9830
3682,,,29,8609
2897,,,16,5587
3316,,,8,6389
1494,,,26,5105
4427,,,11,4663
1322,,,28,7842
3354,,,5,3781
2169,,,18,4468
2140,,,5,4163
1921,,,1,8033
2101,,,3,9887
3204,,,13,5529
3544,,,7,3264
3659,,,6,3414
2233,,,29,9630
1832,,,5,6417
3133,,,20,9461
3438,,,12,9404
3294,,,23,2940
1035,,,16,8011
4067,,,1,8423
1710,,,9,7397
4781,,,1,9927
1768,,,21,4776
3907,,,24,7759
4885,,,26,6413
4584,,,27,9983
3728,,,15,5025
1875,,,24,5456
1881,,,23,6846
2997,,,24,9903
4190,,,24,7707
3283,,,6,9727
1903,,,18,5904
4949,,,26,8058
2460,,,9,9691
4726,,,20,5138
3066,,,7,9868
1239,,,10,4619
3495,,,27,6461
1848,,,25,3259
2705,,,23,6749
3042,,,27,7729
3088,,,23,5161
3728,,,6,6089
4634,,,8,4173
3542,,,27,9845
1666,,,19,3010
3617,,,23,3336
3209,,,29,7358
2284,,,7,4290
2716,,,22,2328
1499,,,16,8548
4695,,,4,8525
3597,,,21,7298
2408,,,23,2111
2413,,,3,5250
3664,,,13,1749
4483,,,6,9041
1265,,,6,9985
2235,,,3,7176
1730,,,17,6852
4920,,,26,2291
4555,,,10,6744
2069,,,14,3665
2954,,,23,5819
4893,,,13,6980
1961,,,19,4183
1165,,,1,3154
2489,,,14,7455
1383,,,2,2974
4812,,,1,7001
1235,,,3,4113
4313,,,15,4501
4044,,,30,3920
2926,,,18,2700
2764,,,11,9990
4340,,,12,4353
2106,,,6,4474
1083,,,7,5625
2043,,,25,6609
4196,,,7,1698
3844,,,6,5143
2248,,,4,4104
3280,,,29,4039
1678,,,2,2416
4567,,,14,3874
1614,,,3,6511
4251,,,23,2758
4064,,,8,8458
4629,,,16,7828
4249,,,28,3555
2798,,,29,2427
4944,,,7,6599
4495,,,25,6069
4524,,,13,5123
2941,,,2,4290
2862,,,6,2478
3248,,,4,6642
1001,,,21,2112
2104,,,17,2602
2083,,,4,5169
1932,,,22,8200
3760,,,13,4910
2894,,,8,4120
3590,,,28,4704
4616,,,5,5468
2527,,,20,4918
2327,,,16,4455
4091,,,9,4490
4735,,,28,3463
4195,,,22,9392
1017,,,4,2652
4115,,,11,4334
1339,,,13,4899
4037,,,28,5779
2789,,,20,6515
1620,,,23,5013
4656,,,30,4728
4795,,,25,9763
3843,,,24,4658
4710,,,21,9743
1090,,,13,5242
1539,,,8,8777
2114,,,1,5871
4236,,,29,5771
4727,,,16,5515
1967,,,4,6952
1584,,,29,4689
4883,,,25,3404
4039,,,25,7398
3927,,,30,3663
3594,,,23,8110
4129,,,3,7794
2616,,,8,2026
2539,,,11,7200
2556,,,30,6624
3855,,,9,6057
2089,,,20,4616
2466,,,17,9431
1211,,,21,4641
1370,,,8,5982
3779,,,18,6526
3498,,,24,8873
1613,,,14,6051
1176,,,12,6958
4027,,,27,2733
4389,,,20,5062
2578,,,9,4475
1342,,,22,3612
2210,,,12,1509
4807,,,17,8812
2799,,,23,2331
2957,,,12,3702
3566,,,8,6657
4768,,,1,2103
4853,,,11,5559
3791,,,1,9252
3235,,,22,7205
3866,,,28,7688
4385,,,8,7299
4938,,,22,6218
1528,,,14,6442
4273,,,14,5807
1329,,,20,5491
4158,,,4,3511
1558,,,9,3611
4782,,,29,4410
4606,,,4,2693
3066,,,18,6165
2299,,,5,6979
3677,,,11,4743
3947,,,21,8977
2475,,,2,9673
4677,,,11,2852
1890,,,29,5812
3645,,,16,4532
4951,,,17,8581
1718,,,4,2885
1304,,,7,3377
2018,,,17,8570
3232,,,3,4857
4905,,,21,8804
1238,,,2,3409
4892,,,9,3761
4152,,,2,3761
1790,,,26,6367
1874,,,18,3756
4708,,,11,2355
3852,,,21,5520
4688,,,22,2528
1042,,,13,7201
4908,,,24,5154
1780,,,23,5986
1438,,,6,8411
1265,,,16,6062
3669,,,4,3830
2412,,,9,8701
1818,,,29,9220
2601,,,21,7574
1905,,,21,6030
1407,,,1,7294
3754,,,30,2299
2743,,,18,6415
2211,,,20,9896
4138,,,19,8055
4141,,,8,6945
4826,,,22,2002
2685,,,6,5027
3793,,,12,2690
4687,,,20,5068
2277,,,23,6435
4518,,,7,5486
1997,,,26,8342
4114,,,17,9132
1097,,,13,4388
2568,,,19,5748
1997,,,19,7246
4987,,,8,6155
2404,,,7,8705
1619,,,6,8981
3640,,,5,6665
4537,,,16,8841
3519,,,30,7956
3587,,,8,7756
1232,,,17,4690
2597,,,15,4105
1878,,,7,8381
2860,,,18,3172
4006,,,28,4360
4536,,,13,2028
4180,,,29,2299
1384,,,8,4994
3322,,,24,7246
2543,,,23,5325
3763,,,29,1849
4459,,,5,6700
2736,,,15,5100
1549,,,28,3078
2047,,,5,2779
3754,,,1,5360
2667,,,10,9039
1829,,,29,5510
1376,,,13,9932
2953,,,8,7466
3465,,,11,7857
3120,,,7,2056
1301,,,6,1566
1865,,,21,2253
2772,,,16,8563
1875,,,28,1989
3358,,,25,4768
3255,,,11,8687
3877,,,21,5532
1480,,,27,2230
2850,,,1,6813
1699,,,12,9578
3258,,,17,5824
4717,,,15,2345
3307,,,23,5658
2332,,,23,6861
2431,,,16,2159
2312,,,10,6551
2232,,,3,6993
3998,,,10,1764
3054,,,29,9366
4550,,,26,5320
1075,,,30,7714
3898,,,7,3538
3374,,,20,4218
4262,,,16,2382
1151,,,16,5640
3669,,,6,2056
4222,,,14,5542
1914,,,11,8616
1306,,,13,4369
4229,,,14,1938
2145,,,28,3242
1977,,,22,4431
4552,,,26,1770
4013,,,3,3366
4566,,,8,6023
3111,,,1,6837
3699,,,25,9846
2895,,,11,9548
3868,,,12,2990
3215,,,3,5421
2461,,,4,5968
1452,,,9,3181
4618,,,15,2617
4721,,,24,4440
2712,,,9,6867
1458,,,27,1981
3746,,,5,2109
3596,,,20,9194
4120,,,10,5690
3215,,,6,2613
1674,,,24,9164
3310,,,19,2692
4783,,,11,1978
3741,,,28,9515
2466,,,25,6836
1653,,,25,8551
2070,,,8,7991
1749,,,15,8781
2625,,,20,6826
3002,,,11,6751
1064,,,15,7507
2127,,,4,5290
4392,,,24,5883
1649,,,9,1760
4375,,,24,9485
1699,,,18,5394
2682,,,13,2275
2022,,,3,7612
2669,,,11,9271
3025,,,27,7379
3019,,,22,3322
4801,,,16,7787
3679,,,26,9006
3380,,,10,2973
3354,,,4,2374
1756,,,8,6293
3172,,,23,6820
3341,,,3,9943
1113,,,4,3366
3339,,,26,8432
3015,,,10,2021
3144,,,30,1813
4106,,,4,8571
1798,,,14,5254
1493,,,22,2585
4454,,,28,6922
2935,,,24,4599
3328,,,18,2678
3915,,,5,8515
1968,,,24,8896
4355,,,20,8873
1580,,,7,4660
3703,,,14,5434
1497,,,2,8254
1340,,,12,3812
1102,,,3,3691
4223,,,6,9633
4190,,,22,5583
4695,,,18,6879
1421,,,25,9242
3293,,,20,5789
3543,,,4,1790
1153,,,17,3247
4097,,,23,6508
1073,,,13,2080
3390,,,30,3070
1768,,,30,1956
1186,,,8,2622
4138,,,11,9055
2816,,,29,3177
2568,,,17,8655
4512,,,3,7616
1628,,,26,7302
3911,,,28,1669
3736,,,6,6816
4644,,,14,9599
1583,,,27,3734
3338,,,16,6599
2427,,,28,7710
1302,,,9,6721
4499,,,27,2166
1785,,,17,3649
3961,,,27,3814
2326,,,23,3499
1319,,,4,6261
2370,,,27,8417
3118,,,20,5456
1067,,,7,8134
2870,,,8,3474
3843,,,22,1957
1978,,,26,6982
1849,,,8,4363
4077,,,26,3664
2494,,,8,5848
1442,,,16,8563
3840,,,24,7334
4288,,,25,5227
4877,,,5,5303
3215,,,20,7866
2425,,,30,1813
2345,,,24,8342
1967,,,14,2466
2231,,,21,5315
3946,,,25,9896
3062,,,16,5240
2389,,,24,9169
3599,,,16,1927
1737,,,27,1609
3612,,,30,7809
4070,,,22,3415
3206,,,5,7376
4065,,,24,4574
3804,,,19,2792
3308,,,21,2985
2594,,,30,5335
4521,,,11,4001
2226,,,12,2451
3620,,,14,2367
1277,,,28,8989
3704,,,23,9993
3815,,,26,4130
1724,,,22,3790
1619,,,9,8149
2193,,,2,4640
4319,,,23,3405
1836,,,8,6875
1593,,,15,1908
4082,,,18,1987
2934,,,5,6790
2577,,,16,6840
4944,,,6,7478
3439,,,11,8895
2475,,,5,9321
2492,,,2,6394
2337,,,2,7978
4779,,,21,6778
2661,,,3,3784
1136,,,26,9265
4286,,,6,2861
2810,,,14,1590
3294,,,2,8408
1567,,,25,1877
4381,,,4,8394
2340,,,25,9789
2570,,,2,8374
4922,,,17,9983
1339,,,1,8209
2245,,,9,3264
3583,,,17,3264
3469,,,18,5455
4092,,,19,7824
1629,,,11,3542
4763,,,7,8738
4202,,,1,1691
2314,,,24,9292
2903,,,5,6206
4320,,,3,7120
4810,,,4,5868
1700,,,4,6164
3272,,,24,7181
3762,,,9,1981
1125,,,10,6931
3500,,,21,1878
1174,,,19,2135
4875,,,27,4761
4871,,,30,7924
3009,,,4,9867
3593,,,17,2799
4954,,,23,4077
4864,,,22,8280
4464,,,8,9753
3089,,,11,9524
3764,,,27,9518
1804,,,29,9862
4804,,,15,4357
3545,,,1,7904
3904,,,18,2400
1893,,,17,7409
3418,,,18,9454
3694,,,5,2161
2613,,,30,9827
3141,,,7,5680
4501,,,19,6724
3424,,,29,3912
2564,,,29,6720
2575,,,29,7827
4507,,,10,5238
1492,,,20,8236
1514,,,30,8997
1732,,,27,8049
3161,,,8,5467
3094,,,24,3767
1585,,,15,8065
1707,,,10,7288
2467,,,7,6842
2143,,,23,5273
2088,,,2,6949
2814,,,1,4596
3940,,,1,4219
4177,,,25,8336
4260,,,26,5551
2169,,,23,2936
1612,,,19,4795
1464,,,24,3450
3870,,,1,4304
3253,,,2,8973
2784,,,20,5981
2548,,,24,2904
4064,,,24,8359
2309,,,13,5915
3104,,,19,6122
2849,,,28,6381
3461,,,1,9333
1601,,,13,4710
3701,,,21,6039
3955,,,17,2703
4719,,,10,7193
1690,,,16,4763
1315,,,3,8422
3772,,,24,8137
3797,,,16,4905
3515,,,14,7027
4163,,,24,4353
1374,,,29,5511
2775,,,24,5157
3937,,,2,6076
3166,,,5,4922
1805,,,26,8861
2624,,,22,4695
4072,,,9,2361
1794,,,23,7837
3673,,,1,9026
2696,,,22,4636
1991,,,18,2509
2321,,,22,4740
2636,,,22,7974
4721,,,5,7026
3051,,,5,3526
1705,,,15,3564
4714,,,5,6308
1327,,,3,1859
4719,,,7,9341
3185,,,27,3701
3621,,,19,4086
3308,,,28,5369
1915,,,3,1513
2753,,,2,5066
2792,,,20,2231
1723,,,24,8990
4398,,,25,6932
4667,,,8,4696
2691,,,16,7370
1636,,,23,4129
2681,,,8,5100
3854,,,13,4025
2571,,,5,2485
3789,,,2,6669
4119,,,6,2544
3099,,,9,1677
1213,,,20,4246
2294,,,26,7469
2149,,,11,4527
4019,,,12,1760
4167,,,19,5325
2885,,,28,4103
4706,,,22,2108
3786,,,5,5029
2019,,,26,3397
4675,,,16,2076
4042,,,20,3656
2102,,,19,8063
2240,,,22,2872
2151,,,24,3373
3878,,,14,7653
4235,,,8,9656
4817,,,1,5207
1992,,,16,7857
3407,,,18,3630
3668,,,15,7539
3500,,,15,9388
1874,,,25,6808
1343,,,6,5221
3234,,,23,4775
1430,,,26,2391
3772,,,27,9216
2981,,,12,1673
1287,,,10,6248
1500,,,16,8591
2193,,,23,4354
1997,,,10,3766
4546,,,23,7514
4736,,,19,2667
1959,,,3,6664
1974,,,21,2835
2421,,,19,1566
1513,,,3,3187
1905,,,16,7524
2810,,,25,9084
2867,,,22,2540
3962,,,25,6973
1088,,,25,5653
4976,,,3,2051
